"","opcode","fullspp","MaxN","longitude","latitude","depth","status","sd"
"1248","CF7-3","Labridae Olisthops cyanomelas",1,114.981461,-34.1458502,32,"Fished","preferential"
"1249","CF7-3","Labridae Ophthalmolepis lineolatus",6,114.981461,-34.1458502,32,"Fished","preferential"
"1250","CF7-3","Labridae Pseudolabrus biserialis",5,114.981461,-34.1458502,32,"Fished","preferential"
"1251","CF7-3","Monacanthidae Meuschenia galii",1,114.981461,-34.1458502,32,"Fished","preferential"
"1252","CF7-3","Muraenidae Gymnothorax prasinus",1,114.981461,-34.1458502,32,"Fished","preferential"
"1253","CF7-3","Plesiopidae Trachinops noarlungae",165,114.981461,-34.1458502,32,"Fished","preferential"
"1254","CF7-3","Pomacentridae Chromis klunzingeri",5,114.981461,-34.1458502,32,"Fished","preferential"
"1255","CF7-3","Serranidae Caesioperca rasor",3,114.981461,-34.1458502,32,"Fished","preferential"
"1256","CF7-3","Serranidae Epinephelides armatus",1,114.981461,-34.1458502,32,"Fished","preferential"
"1257","CF7-3","Sphyraenidae Sphyraena novaehollandiae",1,114.981461,-34.1458502,32,"Fished","preferential"
"1258","CF7-4","Dasyatidae Bathytoshia brevicaudata",1,114.9735967,-34.14461112,35,"Fished","preferential"
"1259","CF7-4","Gerreidae Parequula melbournensis",1,114.9735967,-34.14461112,35,"Fished","preferential"
"1260","CF7-4","Labridae Coris auricularis",3,114.9735967,-34.14461112,35,"Fished","preferential"
"1261","CF7-4","Labridae Notolabrus parilus",1,114.9735967,-34.14461112,35,"Fished","preferential"
"1262","CF7-4","Labridae Ophthalmolepis lineolatus",12,114.9735967,-34.14461112,35,"Fished","preferential"
"1263","CF7-4","Labridae Pictilabrus laticlavius",1,114.9735967,-34.14461112,35,"Fished","preferential"
"1264","CF7-4","Labridae Pseudolabrus biserialis",4,114.9735967,-34.14461112,35,"Fished","preferential"
"1265","CF7-4","Microcanthidae Neatypus obliquus",3,114.9735967,-34.14461112,35,"Fished","preferential"
"1266","CF7-4","Monacanthidae Acanthaluteres sp1",1,114.9735967,-34.14461112,35,"Fished","preferential"
"1267","CF7-4","Muraenidae Gymnothorax woodwardi",1,114.9735967,-34.14461112,35,"Fished","preferential"
"1268","CF7-4","Pempherididae Pempheris klunzingeri",42,114.9735967,-34.14461112,35,"Fished","preferential"
"1269","CF7-5","Heterodontidae Heterodontus portusjacksoni",1,114.9792093,-34.14155213,32,"Fished","preferential"
"1270","CF7-5","Labridae Coris auricularis",6,114.9792093,-34.14155213,32,"Fished","preferential"
"1271","CF7-5","Labridae Notolabrus parilus",1,114.9792093,-34.14155213,32,"Fished","preferential"
"1272","CF7-5","Labridae Ophthalmolepis lineolatus",9,114.9792093,-34.14155213,32,"Fished","preferential"
"1273","CF7-5","Labridae Pseudolabrus biserialis",5,114.9792093,-34.14155213,32,"Fished","preferential"
"1274","CF7-5","Monacanthidae Meuschenia galii",3,114.9792093,-34.14155213,32,"Fished","preferential"
"1275","CF7-5","Muraenidae Gymnothorax prasinus",1,114.9792093,-34.14155213,32,"Fished","preferential"
"1276","CF7-5","Myliobatidae Myliobatis tenuicaudatus",1,114.9792093,-34.14155213,32,"Fished","preferential"
"1277","CF7-5","Pomacentridae Chromis klunzingeri",1,114.9792093,-34.14155213,32,"Fished","preferential"
"1278","CF7-5","Scyliorhinidae Aulohalaelurus labiosus",1,114.9792093,-34.14155213,32,"Fished","preferential"
"1279","CF7-5","Serranidae Caesioperca rasor",1,114.9792093,-34.14155213,32,"Fished","preferential"
"1280","SWC-BV-001","Carangidae Pseudocaranx spp",2,114.8979083,-33.99735667,46.8,"Fished","spatially balanced"
"1281","SWC-BV-001","Heterodontidae Heterodontus portusjacksoni",2,114.8979083,-33.99735667,46.8,"Fished","spatially balanced"
"1282","SWC-BV-001","Labridae Austrolabrus maculatus",10,114.8979083,-33.99735667,46.8,"Fished","spatially balanced"
"1283","SWC-BV-001","Labridae Coris auricularis",451,114.8979083,-33.99735667,46.8,"Fished","spatially balanced"
"1284","SWC-BV-001","Labridae Eupetrichthys angustipes",1,114.8979083,-33.99735667,46.8,"Fished","spatially balanced"
"1285","SWC-BV-001","Labridae Ophthalmolepis lineolatus",12,114.8979083,-33.99735667,46.8,"Fished","spatially balanced"
"1286","SWC-BV-001","Labridae Pseudolabrus biserialis",2,114.8979083,-33.99735667,46.8,"Fished","spatially balanced"
"1287","SWC-BV-001","Monacanthidae Nelusetta ayraud",2,114.8979083,-33.99735667,46.8,"Fished","spatially balanced"
"1288","SWC-BV-001","Mullidae Upeneichthys stotti",4,114.8979083,-33.99735667,46.8,"Fished","spatially balanced"
"1289","SWC-BV-001","Mullidae Upeneichthys vlamingii",1,114.8979083,-33.99735667,46.8,"Fished","spatially balanced"
"1290","SWC-BV-001","Neosebastidae Neosebastes pandus",3,114.8979083,-33.99735667,46.8,"Fished","spatially balanced"
"1291","SWC-BV-001","Pomacentridae Chromis klunzingeri",64,114.8979083,-33.99735667,46.8,"Fished","spatially balanced"
"1292","SWC-BV-001","Serranidae Caesioperca sp1",7,114.8979083,-33.99735667,46.8,"Fished","spatially balanced"
"1293","SWC-BV-001","Sparidae Chrysophrys auratus",11,114.8979083,-33.99735667,46.8,"Fished","spatially balanced"
"1294","SWC-BV-001","Unknown Unknown Unknown",1,114.8979083,-33.99735667,46.8,"Fished","spatially balanced"
"1295","SWC-BV-002","Aracanidae Anoplocapros lenticularis",1,114.784965,-34.13439333,74.2,"No-take","spatially balanced"
"1296","SWC-BV-002","Aulopidae Latropiscis purpurissatus",1,114.784965,-34.13439333,74.2,"No-take","spatially balanced"
"1297","SWC-BV-002","Carangidae Pseudocaranx spp",13,114.784965,-34.13439333,74.2,"No-take","spatially balanced"
"1298","SWC-BV-002","Gerreidae Parequula elongata",1,114.784965,-34.13439333,74.2,"No-take","spatially balanced"
"1299","SWC-BV-002","Labridae  sp1",2,114.784965,-34.13439333,74.2,"No-take","spatially balanced"
"1300","SWC-BV-002","Labridae Coris auricularis",32,114.784965,-34.13439333,74.2,"No-take","spatially balanced"
"1301","SWC-BV-002","Labridae Suezichthys bifurcatus",3,114.784965,-34.13439333,74.2,"No-take","spatially balanced"
"1302","SWC-BV-002","Monacanthidae Meuschenia freycineti",1,114.784965,-34.13439333,74.2,"No-take","spatially balanced"
"1303","SWC-BV-002","Monacanthidae Nelusetta ayraud",3,114.784965,-34.13439333,74.2,"No-take","spatially balanced"
"1304","SWC-BV-002","Muraenidae Gymnothorax woodwardi",1,114.784965,-34.13439333,74.2,"No-take","spatially balanced"
"1305","SWC-BV-002","Neosebastidae Neosebastes bougainvillii",1,114.784965,-34.13439333,74.2,"No-take","spatially balanced"
"1306","SWC-BV-002","Oplegnathidae Oplegnathus woodwardi",7,114.784965,-34.13439333,74.2,"No-take","spatially balanced"
"1307","SWC-BV-003","Heterodontidae Heterodontus portusjacksoni",3,114.8027517,-34.220725,89,"Fished","spatially balanced"
"1308","SWC-BV-003","Labridae  sp1",4,114.8027517,-34.220725,89,"Fished","spatially balanced"
"1309","SWC-BV-003","Labridae Suezichthys bifurcatus",2,114.8027517,-34.220725,89,"Fished","spatially balanced"
"1310","SWC-BV-003","Monacanthidae Nelusetta ayraud",4,114.8027517,-34.220725,89,"Fished","spatially balanced"
"1311","SWC-BV-003","Muraenidae Gymnothorax woodwardi",2,114.8027517,-34.220725,89,"Fished","spatially balanced"
"1312","SWC-BV-003","Pinguipedidae Parapercis ramsayi",12,114.8027517,-34.220725,89,"Fished","spatially balanced"
"1313","SWC-BV-003","Serranidae Hypoplectrodes cardinalis",4,114.8027517,-34.220725,89,"Fished","spatially balanced"
"1314","SWC-BV-003","Sparidae Chrysophrys auratus",3,114.8027517,-34.220725,89,"Fished","spatially balanced"
"1315","SWC-BV-004","Carangidae Pseudocaranx spp",7,114.85819,-33.99687,43.7,"Fished","spatially balanced"
"1316","SWC-BV-004","Carangidae Seriola hippos",2,114.85819,-33.99687,43.7,"Fished","spatially balanced"
"1317","SWC-BV-004","Gerreidae Parequula melbournensis",4,114.85819,-33.99687,43.7,"Fished","spatially balanced"
"1318","SWC-BV-004","Labridae Austrolabrus maculatus",14,114.85819,-33.99687,43.7,"Fished","spatially balanced"
"1319","SWC-BV-004","Labridae Coris auricularis",2,114.85819,-33.99687,43.7,"Fished","spatially balanced"
"1320","SWC-BV-004","Labridae Eupetrichthys angustipes",3,114.85819,-33.99687,43.7,"Fished","spatially balanced"
"1321","SWC-BV-004","Labridae Ophthalmolepis lineolatus",51,114.85819,-33.99687,43.7,"Fished","spatially balanced"
"1322","SWC-BV-004","Labridae Pseudolabrus biserialis",3,114.85819,-33.99687,43.7,"Fished","spatially balanced"
"1323","SWC-BV-004","Labridae Suezichthys cyanolaemus",4,114.85819,-33.99687,43.7,"Fished","spatially balanced"
"1324","SWC-BV-004","Myliobatidae Myliobatis tenuicaudatus",3,114.85819,-33.99687,43.7,"Fished","spatially balanced"
"1325","SWC-BV-004","Neosebastidae Neosebastes bougainvillii",1,114.85819,-33.99687,43.7,"Fished","spatially balanced"
"1326","SWC-BV-004","Pinguipedidae Parapercis spp",2,114.85819,-33.99687,43.7,"Fished","spatially balanced"
"1327","SWC-BV-004","Sepiidae Sepia apama",1,114.85819,-33.99687,43.7,"Fished","spatially balanced"
"1328","SWC-BV-004","Trygonorrhinidae Trygonorrhina dumerilii",1,114.85819,-33.99687,43.7,"Fished","spatially balanced"
"1329","SWC-BV-004","Unknown Unknown Unknown",2,114.85819,-33.99687,43.7,"Fished","spatially balanced"
"1330","SWC-BV-004","Urolophidae Trygonoptera ovalis",3,114.85819,-33.99687,43.7,"Fished","spatially balanced"
"1331","SWC-BV-005","Glaucosomatidae Glaucosoma hebraicum",3,114.8658917,-34.08801833,42,"No-take","spatially balanced"
"1332","SWC-BV-005","Heterodontidae Heterodontus portusjacksoni",4,114.8658917,-34.08801833,42,"No-take","spatially balanced"
"1333","SWC-BV-005","Labridae Austrolabrus maculatus",2,114.8658917,-34.08801833,42,"No-take","spatially balanced"
"1334","SWC-BV-005","Labridae Coris auricularis",12,114.8658917,-34.08801833,42,"No-take","spatially balanced"
"1335","SWC-BV-005","Labridae Ophthalmolepis lineolatus",69,114.8658917,-34.08801833,42,"No-take","spatially balanced"
"1336","SWC-BV-005","Labridae Pseudolabrus biserialis",33,114.8658917,-34.08801833,42,"No-take","spatially balanced"
"1337","SWC-BV-005","Labridae Siphonognathus caninis",2,114.8658917,-34.08801833,42,"No-take","spatially balanced"
"1338","SWC-BV-005","Microcanthidae Neatypus obliquus",6,114.8658917,-34.08801833,42,"No-take","spatially balanced"
"1339","SWC-BV-005","Monacanthidae Meuschenia galii",1,114.8658917,-34.08801833,42,"No-take","spatially balanced"
"1340","SWC-BV-005","Myliobatidae Myliobatis tenuicaudatus",1,114.8658917,-34.08801833,42,"No-take","spatially balanced"
"1341","SWC-BV-005","Pomacentridae Chromis klunzingeri",12,114.8658917,-34.08801833,42,"No-take","spatially balanced"
"1342","SWC-BV-005","Sparidae Chrysophrys auratus",1,114.8658917,-34.08801833,42,"No-take","spatially balanced"
"1343","SWC-BV-005","Unknown Unknown Unknown",1,114.8658917,-34.08801833,42,"No-take","spatially balanced"
"1344","SWC-BV-005","Urolophidae Trygonoptera ovalis",2,114.8658917,-34.08801833,42,"No-take","spatially balanced"
"1345","SWC-BV-006","Aracanidae Anoplocapros amygdaloides",1,114.76199,-34.11949667,105,"No-take","spatially balanced"
"1346","SWC-BV-006","Aulopidae Latropiscis purpurissatus",1,114.76199,-34.11949667,105,"No-take","spatially balanced"
"1347","SWC-BV-006","Carangidae Pseudocaranx spp",52,114.76199,-34.11949667,105,"No-take","spatially balanced"
"1348","SWC-BV-006","Labridae Coris auricularis",2,114.76199,-34.11949667,105,"No-take","spatially balanced"
"1349","SWC-BV-006","Labridae Suezichthys bifurcatus",8,114.76199,-34.11949667,105,"No-take","spatially balanced"
"1350","SWC-BV-006","Monacanthidae Meuschenia freycineti",1,114.76199,-34.11949667,105,"No-take","spatially balanced"
"1351","SWC-BV-006","Monacanthidae Meuschenia scabra",2,114.76199,-34.11949667,105,"No-take","spatially balanced"
"1352","SWC-BV-006","Monacanthidae Nelusetta ayraud",8,114.76199,-34.11949667,105,"No-take","spatially balanced"
"1353","SWC-BV-006","Mullidae Upeneichthys vlamingii",8,114.76199,-34.11949667,105,"No-take","spatially balanced"
"1354","SWC-BV-006","Neosebastidae Neosebastes pandus",3,114.76199,-34.11949667,105,"No-take","spatially balanced"
"1355","SWC-BV-006","Oplegnathidae Oplegnathus woodwardi",1,114.76199,-34.11949667,105,"No-take","spatially balanced"
"1356","SWC-BV-006","Pinguipedidae Parapercis ramsayi",3,114.76199,-34.11949667,105,"No-take","spatially balanced"
"1357","SWC-BV-006","Platycephalidae Platycephalus spp",2,114.76199,-34.11949667,105,"No-take","spatially balanced"
"1358","SWC-BV-006","Triglidae Pterygotrigla polyommata",1,114.76199,-34.11949667,105,"No-take","spatially balanced"
"1359","SWC-BV-006","Unknown Unknown Unknown",2,114.76199,-34.11949667,105,"No-take","spatially balanced"
"1360","SWC-BV-008","Aracanidae Anoplocapros lenticularis",1,114.7563833,-33.96159333,60.5,"Fished","spatially balanced"
"1361","SWC-BV-008","Aulopidae Latropiscis purpurissatus",1,114.7563833,-33.96159333,60.5,"Fished","spatially balanced"
"1362","SWC-BV-008","Cheilodactylidae Nemadactylus valenciennesi",8,114.7563833,-33.96159333,60.5,"Fished","spatially balanced"
"1363","SWC-BV-008","Glaucosomatidae Glaucosoma hebraicum",5,114.7563833,-33.96159333,60.5,"Fished","spatially balanced"
"1364","SWC-BV-008","Labridae Austrolabrus maculatus",1,114.7563833,-33.96159333,60.5,"Fished","spatially balanced"
"1365","SWC-BV-008","Labridae Bodianus frenchii",1,114.7563833,-33.96159333,60.5,"Fished","spatially balanced"
"1366","SWC-BV-008","Labridae Coris auricularis",113,114.7563833,-33.96159333,60.5,"Fished","spatially balanced"
"1367","SWC-BV-008","Labridae Ophthalmolepis lineolatus",3,114.7563833,-33.96159333,60.5,"Fished","spatially balanced"
"1368","SWC-BV-008","Labridae Pseudolabrus biserialis",19,114.7563833,-33.96159333,60.5,"Fished","spatially balanced"
"1369","SWC-BV-008","Labridae Suezichthys cyanolaemus",1,114.7563833,-33.96159333,60.5,"Fished","spatially balanced"
"1370","SWC-BV-008","Microcanthidae Neatypus obliquus",119,114.7563833,-33.96159333,60.5,"Fished","spatially balanced"
"1371","SWC-BV-008","Microcanthidae Tilodon sexfasciatus",1,114.7563833,-33.96159333,60.5,"Fished","spatially balanced"
"1372","SWC-BV-008","Mullidae Upeneichthys vlamingii",1,114.7563833,-33.96159333,60.5,"Fished","spatially balanced"
"1373","SWC-BV-008","Pomacentridae Chromis klunzingeri",37,114.7563833,-33.96159333,60.5,"Fished","spatially balanced"
"1374","SWC-BV-008","Serranidae Caesioperca sp",127,114.7563833,-33.96159333,60.5,"Fished","spatially balanced"
"1375","SWC-BV-008","Serranidae Epinephelides armatus",2,114.7563833,-33.96159333,60.5,"Fished","spatially balanced"
"1376","SWC-BV-008","Sparidae Chrysophrys auratus",9,114.7563833,-33.96159333,60.5,"Fished","spatially balanced"
"1377","SWC-BV-008","Urolophidae Trygonoptera ovalis",1,114.7563833,-33.96159333,60.5,"Fished","spatially balanced"
"1378","SWC-BV-009","Labridae Coris auricularis",508,114.9529883,-34.05132,38.3,"Fished","spatially balanced"
"1379","SWC-BV-009","Labridae Eupetrichthys angustipes",1,114.9529883,-34.05132,38.3,"Fished","spatially balanced"
"1380","SWC-BV-009","Labridae Ophthalmolepis lineolatus",4,114.9529883,-34.05132,38.3,"Fished","spatially balanced"
"1381","SWC-BV-009","Sparidae Chrysophrys auratus",52,114.9529883,-34.05132,38.3,"Fished","spatially balanced"
"1382","SWC-BV-010","Aulopidae Latropiscis purpurissatus",1,114.8466467,-34.19782,50,"Fished","spatially balanced"
"1383","SWC-BV-010","Caesionidae Caesio sp1",7,114.8466467,-34.19782,50,"Fished","spatially balanced"
"1384","SWC-BV-010","Cheilodactylidae Nemadactylus valenciennesi",2,114.8466467,-34.19782,50,"Fished","spatially balanced"
"1385","SWC-BV-010","Labridae  spp",1,114.8466467,-34.19782,50,"Fished","spatially balanced"
"1386","SWC-BV-010","Labridae Coris auricularis",657,114.8466467,-34.19782,50,"Fished","spatially balanced"
"1387","SWC-BV-010","Labridae Notolabrus parilus",1,114.8466467,-34.19782,50,"Fished","spatially balanced"
"1388","SWC-BV-010","Labridae Ophthalmolepis lineolatus",104,114.8466467,-34.19782,50,"Fished","spatially balanced"
"1389","SWC-BV-010","Labridae Pseudolabrus biserialis",74,114.8466467,-34.19782,50,"Fished","spatially balanced"
"1390","SWC-BV-010","Labridae Siphonognathus caninis",1,114.8466467,-34.19782,50,"Fished","spatially balanced"
"1391","SWC-BV-010","Microcanthidae Neatypus obliquus",672,114.8466467,-34.19782,50,"Fished","spatially balanced"
"1392","SWC-BV-010","Monacanthidae Meuschenia galii",2,114.8466467,-34.19782,50,"Fished","spatially balanced"
"1393","SWC-BV-010","Parascylliidae Parascyllium variolatum",1,114.8466467,-34.19782,50,"Fished","spatially balanced"
"1394","SWC-BV-010","Sparidae Chrysophrys auratus",1,114.8466467,-34.19782,50,"Fished","spatially balanced"
"1395","SWC-BV-010","Urolophidae Trygonoptera ovalis",1,114.8466467,-34.19782,50,"Fished","spatially balanced"
"1396","SWC-BV-011","Carangidae Pseudocaranx spp",5,114.9247533,-34.1272,36.3,"No-take","spatially balanced"
"1397","SWC-BV-011","Cheilodactylidae Nemadactylus valenciennesi",11,114.9247533,-34.1272,36.3,"No-take","spatially balanced"
"1398","SWC-BV-011","Glaucosomatidae Glaucosoma hebraicum",10,114.9247533,-34.1272,36.3,"No-take","spatially balanced"
"1399","SWC-BV-011","Heterodontidae Heterodontus portusjacksoni",1,114.9247533,-34.1272,36.3,"No-take","spatially balanced"
"1400","SWC-BV-011","Labridae Bodianus frenchii",8,114.9247533,-34.1272,36.3,"No-take","spatially balanced"
"1401","SWC-BV-011","Labridae Coris auricularis",484,114.9247533,-34.1272,36.3,"No-take","spatially balanced"
"1402","SWC-BV-011","Labridae Notolabrus parilus",8,114.9247533,-34.1272,36.3,"No-take","spatially balanced"
"1403","SWC-BV-011","Labridae Ophthalmolepis lineolatus",788,114.9247533,-34.1272,36.3,"No-take","spatially balanced"
"1404","SWC-BV-011","Labridae Pseudolabrus biserialis",145,114.9247533,-34.1272,36.3,"No-take","spatially balanced"
"1405","SWC-BV-011","Microdesmidae  spp",1,114.9247533,-34.1272,36.3,"No-take","spatially balanced"
"1406","SWC-BV-011","Monacanthidae Meuschenia flavolineata",2,114.9247533,-34.1272,36.3,"No-take","spatially balanced"
"1407","SWC-BV-011","Monacanthidae Meuschenia hippocrepis",4,114.9247533,-34.1272,36.3,"No-take","spatially balanced"
"1408","SWC-BV-011","Mysidae Haplostylus tenuicaudus",4,114.9247533,-34.1272,36.3,"No-take","spatially balanced"
"1409","SWC-BV-011","Pomacentridae Chromis klunzingeri",25,114.9247533,-34.1272,36.3,"No-take","spatially balanced"
"1410","SWC-BV-011","Pomacentridae Parma bicolor",6,114.9247533,-34.1272,36.3,"No-take","spatially balanced"
"1411","SWC-BV-011","Scorpididae Scorpis georgiana",10,114.9247533,-34.1272,36.3,"No-take","spatially balanced"
"1412","SWC-BV-011","Serranidae Caesioperca rasor",4,114.9247533,-34.1272,36.3,"No-take","spatially balanced"
"1413","SWC-BV-011","Serranidae Epinephelides armatus",7,114.9247533,-34.1272,36.3,"No-take","spatially balanced"
"1414","SWC-BV-011","Sparidae Chrysophrys auratus",44,114.9247533,-34.1272,36.3,"No-take","spatially balanced"
"1415","SWC-BV-011","Triakidae Furgaleus macki",6,114.9247533,-34.1272,36.3,"No-take","spatially balanced"
"1416","SWC-BV-011","Unknown Unknown Unknown",5,114.9247533,-34.1272,36.3,"No-take","spatially balanced"
