"","opcode","fullspp","MaxN","longitude","latitude","depth","status","sd"
"258","EGB3-2","Sparidae Chrysophrys auratus",1,115.4204045,-33.56324325,10,"No-take","preferential"
"259","EGB3-4","Sparidae Chrysophrys auratus",1,115.4258155,-33.5630559,10,"No-take","preferential"
"260","EGB6-2","Sparidae Chrysophrys auratus",1,115.3964731,-33.60053695,9,"Fished","preferential"
"261","EGB6-5","Sparidae Chrysophrys auratus",8,115.3922396,-33.5947719,10,"Fished","preferential"
"262","EGB7-5","Sphyraenidae Sphyraena novaehollandiae",1,115.3798611,-33.60739777,9,"Fished","preferential"
"263","EGB1-2","Sphyraenidae Sphyraena obtusata",1,115.442853,-33.54291277,10,"Fished","preferential"
"264","EGB1-3","Sphyraenidae Sphyraena obtusata",1,115.4418686,-33.5402568,10,"Fished","preferential"
"265","EGB2-1","Sphyraenidae Sphyraena obtusata",1,115.4320331,-33.55358215,10,"Fished","preferential"
"266","EGB1-2","Terapontidae Pelates octolineatus",23,115.442853,-33.54291277,10,"Fished","preferential"
"267","EGB1-3","Terapontidae Pelates octolineatus",1,115.4418686,-33.5402568,10,"Fished","preferential"
"268","EGB1-4","Terapontidae Pelates octolineatus",3,115.4447551,-33.54160948,10,"Fished","preferential"
"269","EGB1-5","Terapontidae Pelates octolineatus",11,115.4385019,-33.544133,10,"Fished","preferential"
"270","EGB2-2","Terapontidae Pelates octolineatus",9,115.4356611,-33.55264123,10,"Fished","preferential"
"271","EGB3-1","Terapontidae Pelates octolineatus",1,115.4207646,-33.56581203,10,"No-take","preferential"
"272","EGB3-2","Terapontidae Pelates octolineatus",1,115.4204045,-33.56324325,10,"No-take","preferential"
"273","EGB3-3","Terapontidae Pelates octolineatus",1,115.4220941,-33.56150228,10,"No-take","preferential"
"274","EGB3-5","Terapontidae Pelates octolineatus",10,115.425212,-33.56512448,9,"No-take","preferential"
"275","EGB5-3","Terapontidae Pelates octolineatus",4,115.4150233,-33.57811143,10,"No-take","preferential"
"276","EGB5-4","Terapontidae Pelates octolineatus",33,115.409046,-33.577856,10,"No-take","preferential"
"277","EGB5-5","Terapontidae Pelates octolineatus",9,115.4119596,-33.5802932,9,"No-take","preferential"
"278","EGB6-1","Terapontidae Pelates octolineatus",37,115.396083,-33.59721683,10,"Fished","preferential"
"279","EGB6-2","Terapontidae Pelates octolineatus",2,115.3964731,-33.60053695,9,"Fished","preferential"
"280","EGB6-3","Terapontidae Pelates octolineatus",7,115.3921409,-33.60189265,9,"Fished","preferential"
"281","EGB6-4","Terapontidae Pelates octolineatus",18,115.3892996,-33.59827425,9,"Fished","preferential"
"282","EGB6-5","Terapontidae Pelates octolineatus",4,115.3922396,-33.5947719,10,"Fished","preferential"
"283","EGB7-2","Terapontidae Pelates octolineatus",9,115.3736669,-33.60517108,9,"Fished","preferential"
"284","EGB7-3","Terapontidae Pelates octolineatus",20,115.3755229,-33.60275858,9,"Fished","preferential"
"285","EGB7-5","Terapontidae Pelates octolineatus",1,115.3798611,-33.60739777,9,"Fished","preferential"
"286","EGB6-3","Terapontidae Pelsartia humeralis",1,115.3921409,-33.60189265,9,"Fished","preferential"
"287","EGB1-2","Tetraodontidae Lagocephalus sceleratus",2,115.442853,-33.54291277,10,"Fished","preferential"
"288","EGB2-2","Tetraodontidae Lagocephalus sceleratus",1,115.4356611,-33.55264123,10,"Fished","preferential"
"289","EGB2-3","Tetraodontidae Lagocephalus sceleratus",1,115.4298323,-33.55161108,11,"Fished","preferential"
"290","EGB6-4","Tetraodontidae Lagocephalus sceleratus",1,115.3892996,-33.59827425,9,"Fished","preferential"
"291","EGB6-4","Triakidae Galeorhinus galeus",1,115.3892996,-33.59827425,9,"Fished","preferential"
"292","EGB1-1","Trygonorrhinidae Trygonorrhina dumerilii",1,115.4418886,-33.5453025,10,"Fished","preferential"
"293","EGB1-2","Trygonorrhinidae Trygonorrhina dumerilii",1,115.442853,-33.54291277,10,"Fished","preferential"
"294","EGB1-3","Trygonorrhinidae Trygonorrhina dumerilii",1,115.4418686,-33.5402568,10,"Fished","preferential"
"295","EGB1-4","Trygonorrhinidae Trygonorrhina dumerilii",2,115.4447551,-33.54160948,10,"Fished","preferential"
"296","EGB1-5","Trygonorrhinidae Trygonorrhina dumerilii",1,115.4385019,-33.544133,10,"Fished","preferential"
"297","EGB2-1","Trygonorrhinidae Trygonorrhina dumerilii",1,115.4320331,-33.55358215,10,"Fished","preferential"
"298","EGB2-2","Trygonorrhinidae Trygonorrhina dumerilii",1,115.4356611,-33.55264123,10,"Fished","preferential"
"299","EGB2-3","Trygonorrhinidae Trygonorrhina dumerilii",1,115.4298323,-33.55161108,11,"Fished","preferential"
"300","EGB2-5","Trygonorrhinidae Trygonorrhina dumerilii",1,115.4334449,-33.54825213,11,"Fished","preferential"
"301","EGB3-1","Trygonorrhinidae Trygonorrhina dumerilii",1,115.4207646,-33.56581203,10,"No-take","preferential"
"302","EGB3-2","Trygonorrhinidae Trygonorrhina dumerilii",1,115.4204045,-33.56324325,10,"No-take","preferential"
"303","EGB3-3","Trygonorrhinidae Trygonorrhina dumerilii",1,115.4220941,-33.56150228,10,"No-take","preferential"
"304","EGB3-4","Trygonorrhinidae Trygonorrhina dumerilii",1,115.4258155,-33.5630559,10,"No-take","preferential"
"305","EGB3-5","Trygonorrhinidae Trygonorrhina dumerilii",1,115.425212,-33.56512448,9,"No-take","preferential"
"306","EGB5-4","Trygonorrhinidae Trygonorrhina dumerilii",1,115.409046,-33.577856,10,"No-take","preferential"
"307","EGB6-2","Trygonorrhinidae Trygonorrhina dumerilii",1,115.3964731,-33.60053695,9,"Fished","preferential"
"308","EGB6-3","Trygonorrhinidae Trygonorrhina dumerilii",2,115.3921409,-33.60189265,9,"Fished","preferential"
"309","EGB6-5","Trygonorrhinidae Trygonorrhina dumerilii",1,115.3922396,-33.5947719,10,"Fished","preferential"
"310","EGB7-1","Trygonorrhinidae Trygonorrhina dumerilii",1,115.3747124,-33.60895527,5,"Fished","preferential"
"311","EGB7-2","Trygonorrhinidae Trygonorrhina dumerilii",2,115.3736669,-33.60517108,9,"Fished","preferential"
"312","EGB7-3","Trygonorrhinidae Trygonorrhina dumerilii",3,115.3755229,-33.60275858,9,"Fished","preferential"
"313","EGB7-5","Trygonorrhinidae Trygonorrhina dumerilii",1,115.3798611,-33.60739777,9,"Fished","preferential"
"314","EGB6-4","Unknown Unknown Unknown",1,115.3892996,-33.59827425,9,"Fished","preferential"
"315","EGB2-4","Urolophidae Trygonoptera ovalis",1,115.4366481,-33.5499871,10,"Fished","preferential"
"316","EGB3-3","Urolophidae Trygonoptera ovalis",1,115.4220941,-33.56150228,10,"No-take","preferential"
"317","EGB6-1","Urolophidae Trygonoptera ovalis",1,115.396083,-33.59721683,10,"Fished","preferential"
"318","EGB6-2","Urolophidae Trygonoptera ovalis",1,115.3964731,-33.60053695,9,"Fished","preferential"
"319","EGB6-3","Urolophidae Trygonoptera ovalis",1,115.3921409,-33.60189265,9,"Fished","preferential"
"320","EGB7-3","Urolophidae Trygonoptera ovalis",1,115.3755229,-33.60275858,9,"Fished","preferential"
"321","EGB7-5","Urolophidae Trygonoptera ovalis",1,115.3798611,-33.60739777,9,"Fished","preferential"
"322","GB-BV-001","Aracanidae Anoplocapros amygdaloides",2,115.2200283,-33.48167167,34.9,"Fished","spatially balanced"
"323","GB-BV-001","Aracanidae Aracana aurita",2,115.2200283,-33.48167167,34.9,"Fished","spatially balanced"
"324","GB-BV-001","Carangidae Pseudocaranx spp",51,115.2200283,-33.48167167,34.9,"Fished","spatially balanced"
"325","GB-BV-001","Carcharhinidae Carcharhinus obscurus",1,115.2200283,-33.48167167,34.9,"Fished","spatially balanced"
"326","GB-BV-001","Gerreidae Parequula melbournensis",112,115.2200283,-33.48167167,34.9,"Fished","spatially balanced"
"327","GB-BV-001","Mullidae Upeneichthys vlamingii",1,115.2200283,-33.48167167,34.9,"Fished","spatially balanced"
"328","GB-BV-001","Myliobatidae Myliobatis tenuicaudatus",8,115.2200283,-33.48167167,34.9,"Fished","spatially balanced"
"329","GB-BV-001","Neosebastidae Neosebastes pandus",1,115.2200283,-33.48167167,34.9,"Fished","spatially balanced"
"330","GB-BV-001","Platycephalidae Platycephalus spp",6,115.2200283,-33.48167167,34.9,"Fished","spatially balanced"
"331","GB-BV-001","Sparidae Chrysophrys auratus",6,115.2200283,-33.48167167,34.9,"Fished","spatially balanced"
"332","GB-BV-001","Trygonorrhinidae Trygonorrhina dumerilii",3,115.2200283,-33.48167167,34.9,"Fished","spatially balanced"
"333","GB-BV-001","Unknown Unknown Unknown",26,115.2200283,-33.48167167,34.9,"Fished","spatially balanced"
"334","GB-BV-001","Urolophidae Trygonoptera mucosa",4,115.2200283,-33.48167167,34.9,"Fished","spatially balanced"
"335","GB-BV-002","Apogonidae Ostorhinchus rueppellii",5,115.4291583,-33.40347,26.9,"Fished","spatially balanced"
"336","GB-BV-002","Aracanidae Anoplocapros amygdaloides",2,115.4291583,-33.40347,26.9,"Fished","spatially balanced"
"337","GB-BV-002","Aracanidae Anoplocapros lenticularis",1,115.4291583,-33.40347,26.9,"Fished","spatially balanced"
"338","GB-BV-002","Carangidae Pseudocaranx spp",14,115.4291583,-33.40347,26.9,"Fished","spatially balanced"
"339","GB-BV-002","Gerreidae Parequula melbournensis",62,115.4291583,-33.40347,26.9,"Fished","spatially balanced"
"340","GB-BV-002","Labridae Coris auricularis",26,115.4291583,-33.40347,26.9,"Fished","spatially balanced"
"341","GB-BV-002","Labridae Eupetrichthys angustipes",2,115.4291583,-33.40347,26.9,"Fished","spatially balanced"
"342","GB-BV-002","Loliginidae Sepioteuthis australis",3,115.4291583,-33.40347,26.9,"Fished","spatially balanced"
"343","GB-BV-002","Monacanthidae  spp",7,115.4291583,-33.40347,26.9,"Fished","spatially balanced"
"344","GB-BV-002","Monacanthidae Acanthaluteres sp1",22,115.4291583,-33.40347,26.9,"Fished","spatially balanced"
"345","GB-BV-002","Mullidae Upeneichthys vlamingii",1,115.4291583,-33.40347,26.9,"Fished","spatially balanced"
"346","GB-BV-002","Myliobatidae Myliobatis tenuicaudatus",2,115.4291583,-33.40347,26.9,"Fished","spatially balanced"
"347","GB-BV-002","Platycephalidae Platycephalus spp",1,115.4291583,-33.40347,26.9,"Fished","spatially balanced"
"348","GB-BV-002","Sparidae Chrysophrys auratus",62,115.4291583,-33.40347,26.9,"Fished","spatially balanced"
"349","GB-BV-002","Trygonorrhinidae Trygonorrhina dumerilii",5,115.4291583,-33.40347,26.9,"Fished","spatially balanced"
"350","GB-BV-002","Unknown Unknown Unknown",1,115.4291583,-33.40347,26.9,"Fished","spatially balanced"
"351","GB-BV-003","Aracanidae Anoplocapros amygdaloides",2,115.2877473,-33.4085045,37.4,"Fished","spatially balanced"
"352","GB-BV-003","Aracanidae Aracana aurita",1,115.2877473,-33.4085045,37.4,"Fished","spatially balanced"
"353","GB-BV-003","Carangidae Pseudocaranx spp",9,115.2877473,-33.4085045,37.4,"Fished","spatially balanced"
"354","GB-BV-003","Gerreidae Parequula melbournensis",6,115.2877473,-33.4085045,37.4,"Fished","spatially balanced"
"355","GB-BV-003","Myliobatidae Myliobatis tenuicaudatus",1,115.2877473,-33.4085045,37.4,"Fished","spatially balanced"
"356","GB-BV-003","Platycephalidae Platycephalus spp",36,115.2877473,-33.4085045,37.4,"Fished","spatially balanced"
"357","GB-BV-003","Urolophidae Trygonoptera spp",1,115.2877473,-33.4085045,37.4,"Fished","spatially balanced"
"358","GB-BV-004","Apogonidae Ostorhinchus rueppellii",33,115.2864067,-33.63981,7.6,"Fished","spatially balanced"
"359","GB-BV-004","Arripidae Arripis georgianus",11,115.2864067,-33.63981,7.6,"Fished","spatially balanced"
"360","GB-BV-004","Carangidae Trachurus novaezelandiae",15,115.2864067,-33.63981,7.6,"Fished","spatially balanced"
"361","GB-BV-004","Dasyatidae Bathytoshia brevicaudata",2,115.2864067,-33.63981,7.6,"Fished","spatially balanced"
"362","GB-BV-004","Gerreidae Parequula melbournensis",1,115.2864067,-33.63981,7.6,"Fished","spatially balanced"
"363","GB-BV-004","Monacanthidae Acanthaluteres sp1",6,115.2864067,-33.63981,7.6,"Fished","spatially balanced"
"364","GB-BV-004","Monacanthidae Meuschenia freycineti",1,115.2864067,-33.63981,7.6,"Fished","spatially balanced"
"365","GB-BV-004","Monacanthidae Scobinichthys granulatus",11,115.2864067,-33.63981,7.6,"Fished","spatially balanced"
"366","GB-BV-004","Myliobatidae Myliobatis tenuicaudatus",1,115.2864067,-33.63981,7.6,"Fished","spatially balanced"
"367","GB-BV-004","Nemipteridae Pentapodus vitta",1,115.2864067,-33.63981,7.6,"Fished","spatially balanced"
"368","GB-BV-004","Sparidae Chrysophrys auratus",1,115.2864067,-33.63981,7.6,"Fished","spatially balanced"
"369","GB-BV-004","Terapontidae Pelates octolineatus",135,115.2864067,-33.63981,7.6,"Fished","spatially balanced"
"370","GB-BV-004","Tetraodontidae Lagocephalus sceleratus",5,115.2864067,-33.63981,7.6,"Fished","spatially balanced"
"371","GB-BV-004","Tetraodontidae Torquigener pleurogramma",1,115.2864067,-33.63981,7.6,"Fished","spatially balanced"
"372","GB-BV-004","Trygonorrhinidae Trygonorrhina dumerilii",1,115.2864067,-33.63981,7.6,"Fished","spatially balanced"
"373","GB-BV-004","Urolophidae Trygonoptera ovalis",1,115.2864067,-33.63981,7.6,"Fished","spatially balanced"
"374","GB-BV-005","Aracanidae Anoplocapros lenticularis",1,115.1785967,-33.47694167,36.1,"Fished","spatially balanced"
"375","GB-BV-005","Aracanidae Aracana aurita",1,115.1785967,-33.47694167,36.1,"Fished","spatially balanced"
"376","GB-BV-005","Carangidae Pseudocaranx spp",2,115.1785967,-33.47694167,36.1,"Fished","spatially balanced"
"377","GB-BV-005","Carangidae Seriola hippos",1,115.1785967,-33.47694167,36.1,"Fished","spatially balanced"
"378","GB-BV-005","Labridae Austrolabrus maculatus",7,115.1785967,-33.47694167,36.1,"Fished","spatially balanced"
"379","GB-BV-005","Labridae Choerodon rubescens",3,115.1785967,-33.47694167,36.1,"Fished","spatially balanced"
"380","GB-BV-005","Labridae Coris auricularis",236,115.1785967,-33.47694167,36.1,"Fished","spatially balanced"
"381","GB-BV-005","Labridae Eupetrichthys angustipes",1,115.1785967,-33.47694167,36.1,"Fished","spatially balanced"
"382","GB-BV-005","Labridae Notolabrus parilus",1,115.1785967,-33.47694167,36.1,"Fished","spatially balanced"
"383","GB-BV-005","Labridae Siphonognathus caninis",1,115.1785967,-33.47694167,36.1,"Fished","spatially balanced"
"384","GB-BV-005","Labridae Siphonognathus spp",1,115.1785967,-33.47694167,36.1,"Fished","spatially balanced"
"385","GB-BV-005","Microcanthidae Tilodon sexfasciatus",1,115.1785967,-33.47694167,36.1,"Fished","spatially balanced"
"386","GB-BV-005","Monacanthidae Meuschenia hippocrepis",1,115.1785967,-33.47694167,36.1,"Fished","spatially balanced"
"387","GB-BV-005","Mullidae Upeneichthys spp",4,115.1785967,-33.47694167,36.1,"Fished","spatially balanced"
"388","GB-BV-005","Myliobatidae Myliobatis tenuicaudatus",3,115.1785967,-33.47694167,36.1,"Fished","spatially balanced"
"389","GB-BV-005","Pomacentridae Chromis klunzingeri",9,115.1785967,-33.47694167,36.1,"Fished","spatially balanced"
"390","GB-BV-005","Sparidae Chrysophrys auratus",50,115.1785967,-33.47694167,36.1,"Fished","spatially balanced"
"391","GB-BV-005","Trygonorrhinidae Trygonorrhina dumerilii",1,115.1785967,-33.47694167,36.1,"Fished","spatially balanced"
"392","GB-BV-006","Carangidae Pseudocaranx spp",10,115.4437633,-33.35468,27.8,"Fished","spatially balanced"
"393","GB-BV-006","Carcharhinidae Carcharhinus obscurus",3,115.4437633,-33.35468,27.8,"Fished","spatially balanced"
"394","GB-BV-006","Gerreidae Parequula melbournensis",348,115.4437633,-33.35468,27.8,"Fished","spatially balanced"
"395","GB-BV-006","Labridae Austrolabrus maculatus",1,115.4437633,-33.35468,27.8,"Fished","spatially balanced"
"396","GB-BV-006","Labridae Coris auricularis",7,115.4437633,-33.35468,27.8,"Fished","spatially balanced"
"397","GB-BV-006","Labridae Ophthalmolepis lineolatus",3,115.4437633,-33.35468,27.8,"Fished","spatially balanced"
"398","GB-BV-006","Monacanthidae  spp",15,115.4437633,-33.35468,27.8,"Fished","spatially balanced"
"399","GB-BV-006","Monacanthidae Acanthaluteres sp1",1,115.4437633,-33.35468,27.8,"Fished","spatially balanced"
"400","GB-BV-006","Monacanthidae Meuschenia freycineti",1,115.4437633,-33.35468,27.8,"Fished","spatially balanced"
"401","GB-BV-006","Myliobatidae Myliobatis tenuicaudatus",1,115.4437633,-33.35468,27.8,"Fished","spatially balanced"
"402","GB-BV-006","Sparidae Chrysophrys auratus",25,115.4437633,-33.35468,27.8,"Fished","spatially balanced"
"403","GB-BV-006","Trygonorrhinidae Trygonorrhina dumerilii",3,115.4437633,-33.35468,27.8,"Fished","spatially balanced"
"404","GB-BV-007","Apogonidae Ostorhinchus rueppellii",2,115.3787917,-33.58914667,12.4,"Fished","spatially balanced"
"405","GB-BV-007","Arripidae Arripis georgianus",1,115.3787917,-33.58914667,12.4,"Fished","spatially balanced"
"406","GB-BV-007","Gerreidae Parequula melbournensis",234,115.3787917,-33.58914667,12.4,"Fished","spatially balanced"
"407","GB-BV-007","Heterodontidae Heterodontus portusjacksoni",1,115.3787917,-33.58914667,12.4,"Fished","spatially balanced"
"408","GB-BV-007","Monacanthidae Acanthaluteres sp1",43,115.3787917,-33.58914667,12.4,"Fished","spatially balanced"
"409","GB-BV-007","Monacanthidae Scobinichthys granulatus",18,115.3787917,-33.58914667,12.4,"Fished","spatially balanced"
"410","GB-BV-007","Mullidae Upeneichthys vlamingii",1,115.3787917,-33.58914667,12.4,"Fished","spatially balanced"
"411","GB-BV-007","Myliobatidae Myliobatis tenuicaudatus",1,115.3787917,-33.58914667,12.4,"Fished","spatially balanced"
"412","GB-BV-007","Nemipteridae Pentapodus vitta",1,115.3787917,-33.58914667,12.4,"Fished","spatially balanced"
"413","GB-BV-007","Scombridae Thunnus spp",1,115.3787917,-33.58914667,12.4,"Fished","spatially balanced"
"414","GB-BV-007","Sillaginidae Sillaginodes punctatus",2,115.3787917,-33.58914667,12.4,"Fished","spatially balanced"
"415","GB-BV-007","Sphyraenidae Sphyraena novaehollandiae",3,115.3787917,-33.58914667,12.4,"Fished","spatially balanced"
"416","GB-BV-007","Terapontidae Pelates octolineatus",7,115.3787917,-33.58914667,12.4,"Fished","spatially balanced"
"417","GB-BV-007","Trygonorrhinidae Trygonorrhina dumerilii",1,115.3787917,-33.58914667,12.4,"Fished","spatially balanced"
"418","GB-BV-008","Aracanidae Anoplocapros amygdaloides",3,115.2549917,-33.394755,39.7,"Fished","spatially balanced"
"419","GB-BV-008","Carangidae Pseudocaranx spp",192,115.2549917,-33.394755,39.7,"Fished","spatially balanced"
"420","GB-BV-008","Carangidae Trachurus novaezelandiae",1,115.2549917,-33.394755,39.7,"Fished","spatially balanced"
"421","GB-BV-008","Gerreidae Parequula melbournensis",13,115.2549917,-33.394755,39.7,"Fished","spatially balanced"
"422","GB-BV-008","Monacanthidae Nelusetta ayraud",2,115.2549917,-33.394755,39.7,"Fished","spatially balanced"
"423","GB-BV-008","Myliobatidae Myliobatis tenuicaudatus",1,115.2549917,-33.394755,39.7,"Fished","spatially balanced"
